year,category,source_row,Taş Kömürü,Linyit,Asfaltit,Kömür Toplamı,Kömürden Türetilmiş Yakıtlar,Ham Petrol,Petrol Koku,Fuel Oil,Motorin,Benzin,LPG,Rafineri Gazı,Havacılık Yakıtı,Gaz Yağı,Nafta,Ara Ürünler,Madeni ve Baz Yağlar,Beyaz İspirto,Bitümen,Diğer,Deniz Motorini,Denizcilik Yakıtı,Petrol Ürünleri Toplamı,Doğal Gaz,Biyoenerji ve Atıklar,Hidrolik,Rüzgar,Güneş,Jeotermal Elektrik,Jeotermal ve Diğer Isı,Elektrik,Toplam,Kömürden Türetilmiş Gazlar,Petrol,Doğalgaz,Hava Gazı
1977,ENERJİ ÜRÜNLERİ ARZI,8,3084.77,3119.0,186.62,6390.39,28,,,,,,,,,,,,,,,,,,18091.5,16.38,7090.18,737.1919999999999,,,,58.0,42.312,32453.954,,,,
1977,İstatistiksel Fark (+/-),9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-2170.99,-772.7,,-2943.6899999999996,1307.7,,,,,,,,,,,,,,,,,,-3324.3,,,-737.1919999999999,,,,,1483.93,-4213.552,,,,
1977,Elektrik ve Isı Üretimi,12,-607.5599999999997,-767.0,,-1374.5599999999995,,,,,,,,,,,,,,,,,,,-2049.6,,,-737.1919999999999,,,,,1768.5900000000001,-2392.7619999999997,,,,
1977,İkincil Kömür Üreten/Tüketen Tesisler,13,-1563.43,-5.7,,-1569.13,1308.7,,,,,,,,,,,,,,,,,,-17.849999999999998,,,,,,,,,-278.2800000000001,,,,
1977,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-891.45,,,,,,,,-19.092,-910.542,,,,
1977,İç Tüketim ve Kayıp,15,,,,,-1,,,,,,,,,,,,,,,,,,-365.4,,,,,,,,-265.568,-631.968,,,,
1977,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,913.78,2346.3,186.62,3446.7,1335.7,,,,,,,,,,,,,,,,,,14767.2,16.38,7090.18,,,,,58.0,1526.2419999999997,28240.402,,,,
1977,İstatistiksel Fark (+/-),18,,,,,,,,,,,,,,,,,,,,,,,-123.9,,0,,,,,,,-123.9,,,,
1977,SEKTÖRLER TOPLAMI,19,913.78,2346.3,186.62,3446.7,1335.7,,,,,,,,,,,,,,,,,,14767.2,16.38,7090.18,,,,,58.0,1526.242,28240.402,,,,
1977,SANAYİ TÜKETİMİ,21,486.17,967.8,,1453.97,1187.9,,,,,,,,,,,,,,,,,,4376.4,16.38,,,,,,,1011.4459999999999,8046.096,,,,
1977,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Şeker,23,21.35,194.1,,215.45,21,,,,,,,,,,,,,,,,,,170.1,,,,,,,,23.994,430.544,,,,
1977,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Kimya-Petrokimya,26,,,,,,,,,,,,,,,,,,,,,,,465.15,,,,,,,,105.52199999999999,570.672,,,,
1977,Gübre,27,,201.6,,201.6,,,,,,,,,,,,,,,,,,,94.5,,,,,,,,39.903999999999996,336.004,,,,
1977,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Çimento,30,37.82,177.3,,215.12,,,,,,,,,,,,,,,,,,,1277.85,16.38,,,,,,,169.59199999999998,1678.942,,,,
1977,Demir-Çelik,31,,0.6,,0.6,987,,,,,,,,,,,,,,,,,,354.9,,,,,,,,112.832,1455.3319999999999,,,,
1977,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,211.05,,,,,,,,143.10399999999998,354.154,,,,
1977,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Diğer Sanayi,34,427,394.2,,821.2,179.9,,,,,,,,,,,,,,,,,,1512,,,,,,,,416.498,2929.598,,,,
1977,ULAŞTIRMA,36,235.46,38.1,,273.56,2.1,,,,,,,,,,,,,,,,,,5943,,,,,,,,12.985999999999999,6231.646,,,,
1977,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,DİĞER SEKTÖRLER,43,192.15,1340.4,186.62,1719.17,145.7,,,,,,,,,,,,,,,,,,3776.85,,7090.18,,,,,58.0,501.81,13291.710000000001,,,,
1977,Konut ve Hizmetler,44,192.15,1340.4,186.62,1719.17,145.7,,,,,,,,,,,,,,,,,,2906.4,,7090.18,,,,,58.0,490.71599999999995,12410.166000000001,,,,
1977,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,670.95,,,,,,,,,670.95,,,,
1978,Yerli Üretim (+),2,2619.95,4057.4,127.71,6805.06,,,,,,,,,,,,,,,,,,,2872.8,20.02,7276.9,802.81,,,,60.0,,17837.59,,,,
1978,İthalat (+),3,327.57,,,327.57,,,,,,,,,,,,,,,,,,,15228.15,,,,,,,,53.406,15609.126,,,,
1978,İhracat (-),4,,73.5,,73.5,,,,,,,,,,,,,,,,,,,56.7,,,,,,,,,130.2,,,,
1978,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,96.6,,,,,,,,,96.6,,,,
1978,Stok Değişimi (+/-),6,-82.96,-492.6,,-575.5600000000001,14,,,,,,,,,,,,,,,,,,-100.8,,,,,,,,,-662.36,,,,
1978,ENERJİ ÜRÜNLERİ ARZI,8,2864.56,3491.3,127.71,6483.570000000001,14,,,,,,,,,,,,,,,,,,17768.1,20.02,7276.9,802.81,,,,60.0,53.406,32478.805999999997,,,,
1978,İstatistiksel Fark (+/-),9,,,,,,,,,,,,,,,,,,,,,,,-78.75,,,,,,,,,-78.75,,,,
1978,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-2233.21,-963.2,,-3196.41,1394.1,,,,,,,,,,,,,,,,,,-3377.85,,,-802.81,,,,,1554.7079999999999,-4428.262,,,,
1978,Elektrik ve Isı Üretimi,12,-567.9100000000001,-958.4000000000001,,-1526.31,,,,,,,,,,,,,,,,,,,-1954.05,,,-802.81,,,,,1868.436,-2414.7340000000004,,,,
1978,İkincil Kömür Üreten/Tüketen Tesisler,13,-1665.3,-4.8,,-1670.1,1395.1,,,,,,,,,,,,,,,,,,-13.65,,,,,,,,,-288.65,,,,
1978,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-896.7,,,,,,,,-20.21,-916.9100000000001,,,,
1978,İç Tüketim ve Kayıp,15,,,,,-1,,,,,,,,,,,,,,,,,,-513.45,,,,,,,,-293.518,-807.9680000000001,,,,
1978,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,631.35,2528.1,127.71,3287.16,1408.1,,,,,,,,,,,,,,,,,,14482.65,20.02,7276.9,,,,,60.0,1608.1139999999998,28142.944000000003,,,,
1978,İstatistiksel Fark (+/-),18,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
1978,SEKTÖRLER TOPLAMI,19,631.35,2528.1,127.71,3287.16,1408.1,,,,,,,,,,,,,,,,,,14482.65,20.02,7276.9,,,,,60.0,1608.1139999999998,28142.944000000003,,,,
1978,SANAYİ TÜKETİMİ,21,328.79,989.4,,1318.19,1271.1,,,,,,,,,,,,,,,,,,4307.1,20.02,,,,,,,1046.706,7963.116000000001,,,,
1978,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Şeker,23,18.3,190.5,,208.8,,,,,,,,,,,,,,,,,,,210,,,,,,,,26.401999999999997,445.202,,,,
1978,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Kimya-Petrokimya,26,,,,,,,,,,,,,,,,,,,,,,,417.9,,,,,,,,115.928,533.828,,,,
1978,Gübre,27,,218.4,,218.4,,,,,,,,,,,,,,,,,,,150.15,,,,,,,,40.506,409.05600000000004,,,,
1978,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Çimento,30,17.08,195.9,,212.98000000000002,,,,,,,,,,,,,,,,,,,1320.9,20.02,,,,,,,183.52399999999997,1737.424,,,,
1978,Demir-Çelik,31,,,,,1082.2,,,,,,,,,,,,,,,,,,374.85,,,,,,,,127.10799999999999,1584.1580000000001,,,,
1978,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,160.65,,,,,,,,119.71199999999999,280.36199999999997,,,,
1978,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Diğer Sanayi,34,293.41,384.3,,677.71,188.9,,,,,,,,,,,,,,,,,,1424.85,,,,,,,,433.52599999999995,2724.986,,,,
1978,ULAŞTIRMA,36,160.43,73.5,,233.93,1.4,,,,,,,,,,,,,,,,,,5896.8,,,,,,,,13.674,6145.804,,,,
1978,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,DİĞER SEKTÖRLER,43,142.13,1465.2,127.71,1735.04,135.6,,,,,,,,,,,,,,,,,,3552.15,,7276.9,,,,,60.0,547.7339999999999,13307.423999999999,,,,
1978,Konut ve Hizmetler,44,142.13,1465.2,127.71,1735.04,135.6,,,,,,,,,,,,,,,,,,2630.25,,7276.9,,,,,60.0,536.468,12374.258,,,,
1978,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,921.9,,,,,,,,11.265999999999998,933.1659999999999,,,,
1978,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,726.6,,,,,,,,,726.6,,,,
1978,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,247.8,,,,,,,,,247.8,,,,
1979,Yerli Üretim (+),2,2471.11,3343.0,87.29,5901.400000000001,,,,,,,,,,,,,,,,,,,2972.55,30.94,7471.14,884.8539999999999,,,,60.0,60.0,17380.884000000002,,,,
1979,İthalat (+),3,503.86,,,503.86,,,,,,,,,,,,,,,,,,,12455.1,,,,,,,,,12958.960000000001,,,,
1979,İhracat (-),4,1.22,39.3,,40.519999999999996,,,,,,,,,,,,,,,,,,,56.7,,,,,,,,,97.22,,,,
1979,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,45.15,,,,,,,,,45.15,,,,
1979,Stok Değişimi (+/-),6,14.03,265.8,,279.83,-9.1,,,,,,,,,,,,,,,,,,393.75,,,,,,,,,664.48,,,,
1979,ENERJİ ÜRÜNLERİ ARZI,8,2987.78,3569.5,87.29,6644.570000000001,-9.1,,,,,,,,,,,,,,,,,,15535.8,30.94,7471.14,884.8539999999999,,,,60.0,60.0,30678.203999999998,,,,
1979,İstatistiksel Fark (+/-),9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-2411.33,-1195.3,,-3606.63,1573.6,,,,,,,,,,,,,,,,,,-3000.9,,,-884.8539999999999,,,,,,-5918.784000000001,,,,
1979,Elektrik ve Isı Üretimi,12,-534.97,-1190.2,,-1725.1700000000003,,,,,,,,,,,,,,,,,,,-1611.7500000000002,,,-884.8539999999999,,,,,,-4221.774,,,,
1979,İkincil Kömür Üreten/Tüketen Tesisler,13,-1876.36,-5.1,,-1881.4599999999998,1574.6,,,,,,,,,,,,,,,,,,-13.65,,,,,,,,,-320.5099999999999,,,,
1979,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-844.2,,,,,,,,,-844.2,,,,
1979,İç Tüketim ve Kayıp,15,,,,,-1,,,,,,,,,,,,,,,,,,-531.3,,,,,,,,,-532.3,,,,
1979,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,576.4500000000007,2374.2,87.29,3037.9400000000005,1564.5,,,,,,,,,,,,,,,,,,12534.9,30.94,7471.14,,,,,60.0,60.0,24759.42,,,,
1979,İstatistiksel Fark (+/-),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,SEKTÖRLER TOPLAMI,19,576.45,2374.2,87.29,3037.9399999999996,1564.5,,,,,,,,,,,,,,,,,,12534.9,30.94,7471.14,,,,,60.0,60.0,24759.42,,,,
1979,SANAYİ TÜKETİMİ,21,264.13,1100.4,,1364.5300000000002,1431.6,,,,,,,,,,,,,,,,,,3832.5,30.94,,,,,,,,6659.57,,,,
1979,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Şeker,23,41.48,206.7,,248.17999999999998,,,,,,,,,,,,,,,,,,,173.25,,,,,,,,,421.42999999999995,,,,
1979,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Kimya-Petrokimya,26,,,,,,,,,,,,,,,,,,,,,,,368.55,,,,,,,,,368.55,,,,
1979,Gübre,27,,175.8,,175.8,,,,,,,,,,,,,,,,,,,165.9,,,,,,,,,341.70000000000005,,,,
1979,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Çimento,30,48.8,219.6,,268.4,,,,,,,,,,,,,,,,,,,1365,30.94,,,,,,,,1664.3400000000001,,,,
1979,Demir-Çelik,31,,,,,1317.4,,,,,,,,,,,,,,,,,,363.3,,,,,,,,,1680.7,,,,
1979,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,168,,,,,,,,,168.0,,,,
1979,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Diğer Sanayi,34,173.85,498.0,,671.85,114.2,,,,,,,,,,,,,,,,,,984.9,,,,,,,,,1770.95,,,,
1979,ULAŞTIRMA,36,140.91,72.3,,213.20999999999998,1.4,,,,,,,,,,,,,,,,,,5004.3,,,,,,,,,5218.91,,,,
1979,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,DİĞER SEKTÖRLER,43,171.41,1201.5,87.29,1460.2,131.5,,,,,,,,,,,,,,,,,,3087,,7471.14,,,,,60.0,60.0,12269.84,,,,
1979,Konut ve Hizmetler,44,171.41,1201.5,87.29,1460.2,131.5,,,,,,,,,,,,,,,,,,2302.65,,7471.14,,,,,60.0,60.0,11485.490000000002,,,,
1979,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,784.35,,,,,,,,,784.35,,,,
1979,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,611.1,,,,,,,,,611.1,,,,
1979,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,243.6,,,,,,,,,243.6,,,,
1980,Yerli Üretim (+),2,2194.78,3737.5,239.94,6172.22,,,,,,,,,,,,,,,,,,,2446.5,20.93,7682.469999999999,975.9279999999999,,,,60.0,115.326,17473.374000000003,,,,
1980,İthalat (+),3,576.45,,,576.45,,,,,,,,,,,,,,,,,,,14338.8,,,,,,,,,14915.25,,,,
1980,İhracat (-),4,1.22,59.1,,60.32,,,,,,,,,,,,,,,,,,,240.45,,,,,,,,,300.77,,,,
1980,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,70.35,,,,,,,,,70.35,,,,
1980,Stok Değişimi (+/-),6,54.29,291.3,,345.59000000000003,10.4,,,,,,,,,,,,,,,,,,-368.55,,,,,,,,,-12.560000000000002,,,,
1980,ENERJİ ÜRÜNLERİ ARZI,8,2824.3,3969.7,239.94,7033.94,10.4,,,,,,,,,,,,,,,,,,15997.8,20.93,7682.469999999999,975.9279999999999,,,,60.0,,31781.468,,,,
1980,İstatistiksel Fark (+/-),9,,,,,,,,,,,,,,,,,,,,,,,-108.15,,,,,,,,,-108.15,,,,
1980,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-2202.1,-1212.4,,-3414.5,1477.3,,,,,,,,,,,,,,,,,,-3163.65,,,-975.9279999999999,,,,,2001.6499999999999,-4075.1280000000006,,,,
1980,Elektrik ve Isı Üretimi,12,-466.6500000000001,-1206.4,,-1673.0500000000002,,,,,,,,,,,,,,,,,,,-1669.5000000000002,,,-975.9279999999999,,,,,,-4318.478,,,,
1980,İkincil Kömür Üreten/Tüketen Tesisler,13,-1735.4499999999998,-6.0,,-1741.4499999999998,1478.8,,,,,,,,,,,,,,,,,,-14.700000000000001,,,,,,,,-27.605999999999998,-304.95599999999985,,,,
1980,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,-908.25,,,,,,,,-362.748,-1270.998,,,,
1980,İç Tüketim ve Kayıp,15,,,,,-1.5,,,,,,,,,,,,,,,,,,-571.2,,,,,,,,,-572.7,,,,
1980,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,622.2,2757.3,239.94,3619.44,1487.6999999999998,,,,,,,,,,,,,,,,,,12910.8,20.93,7682.469999999999,,,,,60.0,,25781.339999999997,,,,
1980,İstatistiksel Fark (+/-),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.6219999999998,1726.6219999999998,,,,
1980,SEKTÖRLER TOPLAMI,19,622.2,2757.3,239.94,3619.44,1487.6999999999998,,,,,,,,,,,,,,,,,,12910.8,20.93,7682.469999999999,,,,,60.0,,25781.339999999997,,,,
1980,SANAYİ TÜKETİMİ,21,357.46,1045.5,,1402.96,1384.7,,,,,,,,,,,,,,,,,,4055.1,20.93,,,,,,,,6863.6900000000005,,,,
1980,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.337999999999997,24.337999999999997,,,,
1980,Şeker,23,43.92,164.4,,208.32,24.5,,,,,,,,,,,,,,,,,,168,,,,,,,,,400.82,,,,
1980,Tekstil,24,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.75399999999999,123.75399999999999,,,,
1980,Kimya-Petrokimya,26,,,,,,,,,,,,,,,,,,,,,,,408.45,,,,,,,,36.12,444.57,,,,
1980,Gübre,27,,174.6,,174.6,,,,,,,,,,,,,,,,,,,190.05,,,,,,,,,364.65,,,,
1980,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.172,172.172,,,,
1980,Çimento,30,67.71,231.6,,299.31,,,,,,,,,,,,,,,,,,,1227.45,20.93,,,,,,,156.86399999999998,1704.554,,,,
1980,Demir-Çelik,31,,,,,1228.5,,,,,,,,,,,,,,,,,,219.45,,,,,,,,130.634,1578.584,,,,
1980,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,178.5,,,,,,,,,178.5,,,,
1980,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.2,447.2,,,,
1980,Diğer Sanayi,34,245.83,474.6,,720.4300000000001,131.7,,,,,,,,,,,,,,,,,,1429.05,,,,,,,,,2281.1800000000003,,,,
1980,ULAŞTIRMA,36,148.23,37.5,,185.73,1.4,,,,,,,,,,,,,,,,,,5030.55,,,,,,,,,5217.68,,,,
1980,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,DİĞER SEKTÖRLER,43,116.51,1674.3,239.94,2030.75,101.6,,,,,,,,,,,,,,,,,,3298.05,,7682.469999999999,,,,,60.0,608.9659999999999,13781.836,,,,
1980,Konut ve Hizmetler,44,116.51,1674.3,239.94,2030.75,101.6,,,,,,,,,,,,,,,,,,2348.85,,7682.469999999999,,,,,60.0,13.76,12237.429999999998,,,,
1980,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,949.2,,,,,,,,,949.2,,,,
1980,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,527.1,,,,,,,,,527.1,,,,
1980,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,234.15,,,,,,,,,234.15,,,,
1981,Yerli Üretim (+),2,2421.7,4270.5,240.8,6933,,,,,,,,,,,,,,,,,,,,,7725.369999999999,1084.9759999999999,,,,60.0,,15803.346,,,,
1981,İthalat (+),3,396.5,,,396.5,,,,,,,,,,,,,,,,,,,,,,,,,,,138.976,535.476,,,,
1981,İhracat (-),4,1.22,,,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,
1981,İhrakiye (-),5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Stok Değişimi (+/-),6,-58.56,-89.1,,-147.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147.66,,,,
1981,ENERJİ ÜRÜNLERİ ARZI,8,2758.42,4181.4,240.8,7180.62,,,,,,,,,,,,,,,,,,,,,7725.369999999999,1084.9759999999999,,,,60.0,138.976,16189.942,,,,
1981,İstatistiksel Fark (+/-),9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,ÇEVRİM VE ENERJİ SEKTÖRÜ,11,-2164.28,-1350.6,,-3514.88,1454.44,,,,,,,,,,,,,,,,,,,,,-1084.9759999999999,,,,,1730.922,-1414.4940000000001,,,,
1981,Elektrik ve Isı Üretimi,12,-448.96000000000026,-1344.6,,-1793.5600000000002,-2,,,,,,,,,,,,,,,,,,,,,,,,,,2121.878,326.318,,,,
1981,İkincil Kömür Üreten/Tüketen Tesisler,13,-1715.32,-6.0,,-1721.32,1455.94,,,,,,,,,,,,,,,,,,,,,,,,,,,-265.3799999999999,,,,
1981,Petrol Rafinerileri,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.682,-24.682,,,,
1981,İç Tüketim ve Kayıp,15,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,-366.27399999999994,-367.77399999999994,,,,
1981,TOPLAM NİHAİ ENERJİ TÜKETİMİ,17,594.14,2830.8,240.8,3665.7400000000002,1454.3400000000001,,,,,,,,,,,,,,,,,,,,7725.369999999999,,,,,60.0,1869.8980000000001,14775.347999999998,,,,
1981,İstatistiksel Fark (+/-),18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,SEKTÖRLER TOPLAMI,19,594.14,2830.8,240.8,3665.7400000000002,1454.3400000000001,,,,,,,,,,,,,,,,,,,,7725.369999999999,,,,,60.0,1869.8979999999997,14775.347999999998,,,,
1981,SANAYİ TÜKETİMİ,21,349.53,1108.5,,1458.03,1351.6,,,,,,,,,,,,,,,,,,,,,,,,,,1197.0339999999999,4006.6639999999998,,,,
1981,Gıda,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Şeker,23,33.55,169.5,,203.05,,,,,,,,,,,,,,,,,,,,,,,,,,,23.477999999999998,226.52800000000002,,,,
1981,Tekstil,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Kağıt,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Kimya-Petrokimya,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.62199999999999,135.62199999999999,,,,
1981,Gübre,27,,182.4,,182.4,,,,,,,,,,,,,,,,,,,,,,,,,,,41.022,223.422,,,,
1981,Cam ve Cam Ürünleri,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Seramik,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Çimento,30,38.43,380.4,,418.83,,,,,,,,,,,,,,,,,,,,,,,,,,,196.59599999999998,615.4259999999999,,,,
1981,Demir-Çelik,31,,,,,1201.9,,,,,,,,,,,,,,,,,,,,,,,,,,155.66,1357.5600000000002,,,,
1981,Demir Dışı Metaller,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.98399999999998,149.98399999999998,,,,
1981,Motorlu Kara Taşıtları Sanayi,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Diğer Sanayi,34,277.55,375.9,,653.45,149.7,,,,,,,,,,,,,,,,,,,,,,,,,,494.67199999999997,1297.8220000000001,,,,
1981,ULAŞTIRMA,36,178.73,35.4,,214.13,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,13.33,229.56,,,,
1981,Demiryolları,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Denizyolları,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Havayolları,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Boru Hatları,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Karayolları,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,DİĞER SEKTÖRLER,43,65.88,1686.9,240.8,1993.5800000000002,100.64,,,,,,,,,,,,,,,,,,,,7725.369999999999,,,,,60.0,659.534,10539.124,,,,
1981,Konut ve Hizmetler,44,65.88,1686.9,240.8,1993.5800000000002,100.64,,,,,,,,,,,,,,,,,,,,7725.369999999999,,,,,60.0,645.0,10524.59,,,,
1981,Tarım ve Hayvancılık,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.533999999999999,14.533999999999999,,,,
1981,ENERJİ DIŞI TÜKETİM,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,Petro Kimya Feedstock,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
